1305		1234
1306		1155
1307		1116
1308		1164
1309		1145
1310		1136
1311		1116
1312		1180
1313		1208
1314		1211
1315		1174
1316		1178
1317		1225
1318		1155
1319		1150
1320		1164
1321		1117
1322		1103
1323		1135
1324		1151
1325		1132
1326		1150
1327		1177
1328		1159
1329		1152
1330		1105
1331		1149
1332		1137
1333		1148
1334		1170
1335		1148
1336		1100
1337		1188
1338		1135
1339		1115
1340		1087
1341		1167
1342		1134
1343		1114
1344		1082
1345		1127
1346		1078
1347		1140
1348		1144
1349		1104
1350		1078
1351		1155
1352		1188
1353		1176
1354		1097
1355		1132
1356		1133
1357		1093
1358		1092
1359		1062
1360		1091
1361		1108
1362		1114
1363		1050
1364		1098
1365		1057
1366		1124
1367		1133
1368		1091
1369		1069
1370		1119
1371		1065
1372		1030
1373		1072
1374		1030
1375		1048
1376		1130
1377		1067
1378		1049
1379		1079
1380		1095
1381		1066
1382		1050
1383		1097
1384		1082
1385		1034
1386		1092
1387		1027
1388		1011
1389		1069
1390		1119
1391		1062
1392		1105
1393		1111
1394		1069
1395		1058
1396		1059
1397		1067
1398		1026
1399		1036
1400		1027
1401		1053
1402		1058
1403		1056
1404		1049
1405		1086
1406		998
1407		999
1408		1059
1409		1046
1410		1032
1411		995
1412		1030
1413		1027
1414		1019
1415		1044
1416		1058
1417		1037
1418		1014
1419		1036
1420		948
1421		996
1422		1018
1423		970
1424		1003
1425		992
1426		1025
1427		995
1428		1044
1429		1009
1430		967
1431		992
1432		987
1433		957
1434		1010
1435		1020
1436		1028
1437		1033
1438		921
1439		979
