745	950	4225	20	 041609 	
746	950	4272	20	 041629 	
747	950	4231	20	 041649 	
748	950	4325	20	 041709 	
749	950	4238	20	 041730 	
750	950	4349	20	 041750 	
751	950	4301	20	 041810 	
752	950	4231	20	 041831 	
753	950	4352	20	 041851 	
754	950	4365	20	 041911 	
755	950	4352	20	 041932 	
756	950	4262	20	 041952 	
757	950	4394	20	 042012 	
758	950	4183	20	 042032 	
759	950	4235	20	 042053 	
760	950	4214	20	 042113 	
761	950	4386	20	 042133 	
762	950	4245	20	 042154 	
763	950	4170	20	 042214 	
764	950	4354	20	 042234 	
765	950	4331	20	 042254 	
766	950	4245	20	 042315 	
767	950	4286	20	 042335 	
768	950	4354	20	 042355 	
769	950	4330	20	 042416 	
770	950	4351	20	 042436 	
771	950	4201	20	 042456 	
772	950	4346	20	 042516 	
773	950	4307	20	 042537 	
774	950	4288	20	 042557 	
775	950	4391	20	 042617 	
776	950	4277	20	 042638 	
777	950	4380	20	 042658 	
778	950	4179	20	 042718 	
779	950	4252	20	 042738 	
780	950	4288	20	 042759 	
781	950	4332	20	 042819 	
782	950	4382	20	 042839 	
783	950	4372	20	 042900 	
784	950	4302	20	 042920 	
785	950	4273	20	 042940 	
786	950	4356	20	 043001 	
787	950	4293	20	 043021 	
788	950	4222	20	 043041 	
789	950	4263	20	 043101 	
790	950	4381	20	 043122 	
791	950	4348	20	 043142 	
792	950	4303	20	 043202 	
793	950	4238	20	 043223 	
794	950	4263	20	 043243 	
795	950	4443	20	 043303 	
796	950	4323	20	 043323 	
797	950	4366	20	 043344 	
798	950	4220	20	 043404 	
799	950	4196	20	 043424 	
800	950	4288	20	 043445 	
801	950	4280	20	 043505 	
802	950	4309	20	 043525 	
803	950	4283	20	 043545 	
804	950	4325	20	 043606 	
805	950	4292	20	 043626 	
806	950	4219	20	 043647 	
807	950	4343	20	 043707 	
808	950	4205	20	 043727 	
809	950	4309	20	 043747 	
810	950	4160	20	 043808 	
811	950	4287	20	 043828 	
812	950	4293	20	 043848 	
813	950	4304	20	 043908 	
814	950	4185	20	 043929 	
815	950	4250	20	 043949 	
816	950	4257	20	 044010 	
817	950	4219	20	 044030 	
818	950	4296	20	 044050 	
819	950	4307	20	 044110 	
820	950	4347	20	 044131 	
821	950	4155	20	 044151 	
822	950	4289	20	 044211 	
823	950	4366	20	 044232 	
824	950	4353	20	 044252 	
825	950	4365	20	 044312 	
826	950	4252	20	 044333 	
827	950	4148	20	 044353 	
828	950	4254	20	 044413 	
829	950	4228	20	 044433 	
830	950	4191	20	 044454 	
831	950	4309	20	 044514 	
832	950	4332	20	 044534 	
833	950	4363	20	 044555 	
834	950	4241	20	 044615 	
835	950	4280	20	 044635 	
836	950	4312	20	 044655 	
837	950	4247	20	 044716 	
838	950	4234	20	 044736 	
839	950	4364	20	 044756 	
840	950	4157	20	 044817 	
841	950	4252	20	 044837 	
842	950	4245	20	 044857 	
843	950	4390	20	 044917 	
844	950	4164	20	 044938 	
845	950	4338	20	 044958 	
846	950	4211	20	 045018 	
847	950	4231	20	 045039 	
848	950	4265	20	 045059 	
849	950	4404	20	 045119 	
850	950	4323	20	 045140 	
851	950	4234	20	 045200 	
852	950	4182	20	 045220 	
853	950	4307	20	 045240 	
854	950	4192	20	 045301 	
855	950	4285	20	 045321 	
856	950	4318	20	 045341 	
857	950	4262	20	 045402 	
858	950	4135	20	 045422 	
859	950	4271	20	 045442 	
860	950	4252	20	 045502 	
861	950	4268	20	 045523 	
862	950	4252	20	 045543 	
863	950	4354	20	 045603 	
864	950	4357	20	 045624 	
865	950	4369	20	 045644 	
866	950	4289	20	 045704 	
867	950	4231	20	 045724 	
868	950	4237	20	 045745 	
869	950	4366	20	 045805 	
870	950	4328	20	 045825 	
871	950	4368	20	 045846 	
872	950	4348	20	 045906 	
873	950	4288	20	 045926 	
874	950	4229	20	 045947 	
875	950	4344	20	 050007 	
876	950	4297	20	 050027 	
877	950	4208	20	 050047 	
878	950	4368	20	 050108 	
879	950	4297	20	 050128 	
880	950	4330	20	 050148 	
881	950	4233	20	 050208 	
882	950	4253	20	 050229 	
883	950	4322	20	 050249 	
884	950	4185	20	 050309 	
885	950	4443	20	 050330 	
886	950	4225	20	 050350 	
887	950	4282	20	 050410 	
888	950	4375	20	 050431 	
889	950	4216	20	 050451 	
890	950	4305	20	 050511 	
891	950	4249	20	 050532 	
892	950	4176	20	 050552 	
893	950	4191	20	 050612 	
894	950	4243	20	 050633 	
895	950	4326	20	 050653 	
896	950	4211	20	 050713 	
897	950	4190	20	 050733 	
898	950	4184	20	 050754 	
899	950	4255	20	 050814 	
900	950	4261	20	 050834 	
901	950	4268	20	 050855 	
902	950	4241	20	 050915 	
903	950	4330	20	 050935 	
904	950	4220	20	 050956 	
905	950	4148	20	 051016 	
906	950	4300	20	 051036 	
907	950	4239	20	 051056 	
908	950	4058	20	 051117 	
909	950	4371	20	 051137 	
910	950	4293	20	 051157 	
911	950	4288	20	 051218 	
912	950	4449	20	 051238 	
913	950	4232	20	 051258 	
914	950	4323	20	 051318 	
915	950	4233	20	 051339 	
916	950	4304	20	 051359 	
917	950	4336	20	 051419 	
918	950	4349	20	 051440 	
919	950	4309	20	 051500 	
920	950	4278	20	 051520 	
921	950	4368	20	 051540 	
922	950	4367	20	 051601 	
923	950	4435	20	 051621 	
924	950	4226	20	 051641 	
925	950	4292	20	 051702 	
926	950	4497	20	 051722 	
927	950	4499	20	 051742 	
928	950	4389	20	 051802 	
929	950	4324	20	 051823 	
